init_locations,moves,final_locations,rt,token_trial_num,task,trial_type,trial_index,time_elapsed,internal_node_id,user_id,score,nback_score,response,question_order,stimulus,estimated_stimulus_onset,phase,stim,correct,correct_miss,false_miss,false_hit
"[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 300, 'y': 60}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 450, 'y': 220}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 750, 'y': 220}]",[],"[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 300, 'y': 60}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 450, 'y': 220}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 750, 'y': 220}]",11639.0,0.0,token_task,free-sort,55,695463,0.0-11.37-0.37,6689408630ac864c8da58e9b,0.0,0,,,,,,,,,,
"[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 300, 'y': 60}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 450, 'y': 220}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 750, 'y': 220}]","[{'src': 'img/large_white_square.png', 'x': 458, 'y': 306, 'start_time': 699941.6999999881, 'end_time': 701137.3999999762}, {'src': 'img/large_yellow_square.png', 'x': 799, 'y': 333, 'start_time': 701791, 'end_time': 702138.5}, {'src': 'img/large_blue_circle.png', 'x': 439, 'y': 164, 'start_time': 703077.099999994, 'end_time': 704244.7999999821}]","[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 439, 'y': 164}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 458, 'y': 306}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 799, 'y': 333}]",8395.0,0.0,token_task,free-sort,56,703859,0.0-11.38-0.38,6689408630ac864c8da58e9b,1.0,0,,,,,,,,,,
"[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 300, 'y': 60}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 750, 'y': 60}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 450, 'y': 220}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 750, 'y': 220}]","[{'src': 'img/large_green_circle.png', 'x': 819, 'y': 62, 'start_time': 717032.6999999881, 'end_time': 717758}]","[{'src': 'img/large_red_circle.png', 'x': 150, 'y': 60}, {'src': 'img/large_blue_circle.png', 'x': 300, 'y': 60}, {'src': 'img/large_yellow_circle.png', 'x': 450, 'y': 60}, {'src': 'img/large_white_circle.png', 'x': 600, 'y': 60}, {'src': 'img/large_green_circle.png', 'x': 819, 'y': 62}, {'src': 'img/large_blue_square.png', 'x': 150, 'y': 220}, {'src': 'img/large_red_square.png', 'x': 300, 'y': 220}, {'src': 'img/large_white_square.png', 'x': 450, 'y': 220}, {'src': 'img/large_green_square.png', 'x': 600, 'y': 220}, {'src': 'img/large_yellow_square.png', 'x': 750, 'y': 220}]",14557.0,0.0,token_task,free-sort,57,718416,0.0-11.39-0.39,6689408630ac864c8da58e9b,0.0,0,,,,,,,,,,
,,,17249.0,,matrix_reasoning,survey-multi-choice,60,912820,0.0-14.0-0.0,6689408630ac864c8da58e9b,1.0,0,{'Q0': '2'},[0],,,,,,,,
,,,5897.0,,matrix_reasoning,survey-multi-choice,61,918718,0.0-14.0-0.1,6689408630ac864c8da58e9b,1.0,0,{'Q0': '3'},[0],,,,,,,,
,,,4001.0,,matrix_reasoning,survey-multi-choice,62,922719,0.0-14.0-0.2,6689408630ac864c8da58e9b,1.0,0,{'Q0': '2'},[0],,,,,,,,
,,,4164.0,,matrix_reasoning,survey-multi-choice,63,926883,0.0-14.0-0.3,6689408630ac864c8da58e9b,1.0,0,{'Q0': '1'},[0],,,,,,,,
,,,5438.0,,matrix_reasoning,survey-multi-choice,64,932322,0.0-14.0-0.4,6689408630ac864c8da58e9b,1.0,0,{'Q0': '3'},[0],,,,,,,,
,,,4103.0,,matrix_reasoning,survey-multi-choice,65,936425,0.0-14.0-0.5,6689408630ac864c8da58e9b,0.0,0,{'Q0': '5'},[0],,,,,,,,
,,,6654.0,,matrix_reasoning,survey-multi-choice,66,943080,0.0-14.0-0.6,6689408630ac864c8da58e9b,1.0,0,{'Q0': '5'},[0],,,,,,,,
,,,5961.0,,matrix_reasoning,survey-multi-choice,67,949041,0.0-14.0-0.7,6689408630ac864c8da58e9b,1.0,0,{'Q0': '1'},[0],,,,,,,,
,,,5605.0,,matrix_reasoning,survey-multi-choice,68,954647,0.0-14.0-0.8,6689408630ac864c8da58e9b,1.0,0,{'Q0': '3'},[0],,,,,,,,
,,,6918.0,,matrix_reasoning,survey-multi-choice,69,961566,0.0-14.0-0.9,6689408630ac864c8da58e9b,1.0,0,{'Q0': '3'},[0],,,,,,,,
,,,12644.0,,matrix_reasoning,survey-multi-choice,70,974210,0.0-14.0-0.10,6689408630ac864c8da58e9b,1.0,0,{'Q0': '4'},[0],,,,,,,,
,,,5360.0,,matrix_reasoning,survey-multi-choice,71,979570,0.0-14.0-0.11,6689408630ac864c8da58e9b,1.0,0,{'Q0': '2'},[0],,,,,,,,
,,,13342.0,,matrix_reasoning,survey-multi-choice,72,992912,0.0-14.0-0.12,6689408630ac864c8da58e9b,0.0,0,{'Q0': '2'},[0],,,,,,,,
,,,11233.0,,matrix_reasoning,survey-multi-choice,73,1004146,0.0-14.0-0.13,6689408630ac864c8da58e9b,0.0,0,{'Q0': '5'},[0],,,,,,,,
,,,17230.0,,matrix_reasoning,survey-multi-choice,74,1021377,0.0-14.0-0.14,6689408630ac864c8da58e9b,0.0,0,{'Q0': '5'},[0],,,,,,,,
,,,10747.0,,matrix_reasoning,survey-multi-choice,75,1032125,0.0-14.0-0.15,6689408630ac864c8da58e9b,1.0,0,{'Q0': '4'},[0],,,,,,,,
,,,2056.0,,matrix_reasoning,survey-multi-choice,76,1034181,0.0-14.0-0.16,6689408630ac864c8da58e9b,0.0,0,{'Q0': '3'},[0],,,,,,,,
,,,2259.0,,matrix_reasoning,survey-multi-choice,77,1036441,0.0-14.0-0.17,6689408630ac864c8da58e9b,0.0,0,{'Q0': '4'},[0],,,,,,,,
,,,5156.0,,matrix_reasoning,survey-multi-choice,78,1041598,0.0-14.0-0.18,6689408630ac864c8da58e9b,0.0,0,{'Q0': '5'},[0],,,,,,,,
,,,3235.0,,matrix_reasoning,survey-multi-choice,79,1044833,0.0-14.0-0.19,6689408630ac864c8da58e9b,0.0,0,{'Q0': '4'},[0],,,,,,,,
,,,1860.0,,matrix_reasoning,survey-multi-choice,80,1046694,0.0-14.0-0.20,6689408630ac864c8da58e9b,0.0,0,{'Q0': '3'},[0],,,,,,,,
,,,2364.0,,matrix_reasoning,survey-multi-choice,81,1049058,0.0-14.0-0.21,6689408630ac864c8da58e9b,0.0,0,{'Q0': '4'},[0],,,,,,,,
,,,2319.0,,matrix_reasoning,survey-multi-choice,82,1051379,0.0-14.0-0.22,6689408630ac864c8da58e9b,0.0,0,{'Q0': '2'},[0],,,,,,,,
,,,2048.0,,matrix_reasoning,survey-multi-choice,83,1053427,0.0-14.0-0.23,6689408630ac864c8da58e9b,1.0,0,{'Q0': '3'},[0],,,,,,,,
,,,1627.0,,matrix_reasoning,survey-multi-choice,84,1055055,0.0-14.0-0.24,6689408630ac864c8da58e9b,0.0,0,{'Q0': '3'},[0],,,,,,,,
,,,2146.0,,matrix_reasoning,survey-multi-choice,85,1057201,0.0-14.0-0.25,6689408630ac864c8da58e9b,1.0,0,{'Q0': '4'},[0],,,,,,,,
,,,3212.0,,matrix_reasoning,survey-multi-choice,86,1060413,0.0-14.0-0.26,6689408630ac864c8da58e9b,0.0,0,{'Q0': '5'},[0],,,,,,,,
,,,2465.0,,matrix_reasoning,survey-multi-choice,87,1062879,0.0-14.0-0.27,6689408630ac864c8da58e9b,0.0,0,{'Q0': '1'},[0],,,,,,,,
,,,2738.0,,matrix_reasoning,survey-multi-choice,88,1065617,0.0-14.0-0.28,6689408630ac864c8da58e9b,0.0,0,{'Q0': '3'},[0],,,,,,,,
,,,1742.0,,matrix_reasoning,survey-multi-choice,89,1067360,0.0-14.0-0.29,6689408630ac864c8da58e9b,0.0,0,{'Q0': '4'},[0],,,,,,,,
,,,1507.0,,matrix_reasoning,survey-multi-choice,90,1068867,0.0-14.0-0.30,6689408630ac864c8da58e9b,0.0,0,{'Q0': '5'},[0],,,,,,,,
,,,4540.0,,matrix_reasoning,survey-multi-choice,91,1073408,0.0-14.0-0.31,6689408630ac864c8da58e9b,1.0,0,{'Q0': '2'},[0],,,,,,,,
,,,13694.0,,word_definitions,html-audio-response,100,1146971,0.0-18.0-2.0,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,11602.0,,word_definitions,html-audio-response,104,1165448,0.0-18.0-2.1,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,12717.0,,word_definitions,html-audio-response,108,1184633,0.0-18.0-2.2,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,6165.0,,word_definitions,html-audio-response,112,1197530,0.0-18.0-2.3,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,11234.0,,word_definitions,html-audio-response,116,1216629,0.0-18.0-2.4,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,6372.0,,word_definitions,html-audio-response,120,1230637,0.0-18.0-2.5,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,7806.0,,word_definitions,html-audio-response,124,1245571,0.0-18.0-2.6,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,5197.0,,word_definitions,html-audio-response,128,1257792,0.0-18.0-2.7,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,12008.0,,word_definitions,html-audio-response,132,1277404,0.0-18.0-2.8,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,7221.0,,word_definitions,html-audio-response,136,1291846,0.0-18.0-2.9,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,8938.0,,word_definitions,html-audio-response,140,1309214,0.0-18.0-2.10,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,4679.0,,word_definitions,html-audio-response,144,1320885,0.0-18.0-2.11,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,7761.0,,word_definitions,html-audio-response,148,1335066,0.0-18.0-2.12,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,9899.0,,word_definitions,html-audio-response,152,1351786,0.0-18.0-2.13,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,8075.0,,word_definitions,html-audio-response,156,1365864,0.0-18.0-2.14,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,4.0,,,,,,
,,,15940.0,,word_definitions,html-audio-response,160,1389286,0.0-18.0-2.15,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,10748.0,,word_definitions,html-audio-response,164,1411194,0.0-18.0-2.16,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,17079.0,,word_definitions,html-audio-response,168,1435484,0.0-18.0-2.17,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,7562.0,,word_definitions,html-audio-response,172,1449048,0.0-18.0-2.18,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,11378.0,,word_definitions,html-audio-response,176,1467894,0.0-18.0-2.19,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,17113.0,,word_definitions,html-audio-response,180,1492478,0.0-18.0-2.20,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,8183.0,,word_definitions,html-audio-response,184,1508378,0.0-18.0-2.21,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,1.0,,,,,,
,,,6809.0,,word_definitions,html-audio-response,188,1521502,0.0-18.0-2.22,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,8.0,,,,,,
,,,,,word_definitions,html-audio-response,192,1548935,0.0-18.0-2.23,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p style font-size='40px'><b>!</b><br><br>Please define the word.</p>,5.0,,,,,,
,,,8048.0,,spelling,survey-text,196,1590009,0.0-21.0-0.0,6689408630ac864c8da58e9b,1.0,0,{'user_response': 'realtor'},,,,,,,,,
,,,6061.0,,spelling,survey-text,197,1596072,0.0-21.0-0.1,6689408630ac864c8da58e9b,1.0,0,{'user_response': 'trailer'},,,,,,,,,
,,,7454.0,,spelling,survey-text,198,1603528,0.0-21.0-0.2,6689408630ac864c8da58e9b,1.0,0,{'user_response': 'tiresome'},,,,,,,,,
,,,8366.0,,spelling,survey-text,199,1611895,0.0-21.0-0.3,6689408630ac864c8da58e9b,1.0,0,{'user_response': 'miracle'},,,,,,,,,
,,,6710.0,,spelling,survey-text,200,1618607,0.0-21.0-0.4,6689408630ac864c8da58e9b,0.0,0,{'user_response': 'concience'},,,,,,,,,
,,,7790.0,,spelling,survey-text,201,1626400,0.0-21.0-0.5,6689408630ac864c8da58e9b,1.0,0,{'user_response': 'bouquet'},,,,,,,,,
,,,5102.0,,spelling,survey-text,202,1631504,0.0-21.0-0.6,6689408630ac864c8da58e9b,1.0,0,{'user_response': 'carriage'},,,,,,,,,
,,,9950.0,,spelling,survey-text,203,1641455,0.0-21.0-0.7,6689408630ac864c8da58e9b,0.0,0,{'user_response': 'promidently'},,,,,,,,,
,,,8310.0,,spelling,survey-text,204,1649768,0.0-21.0-0.8,6689408630ac864c8da58e9b,0.0,0,{'user_response': 'accomadation'},,,,,,,,,
,,,7078.0,,spelling,survey-text,205,1656847,0.0-21.0-0.9,6689408630ac864c8da58e9b,1.0,0,{'user_response': 'immortalize'},,,,,,,,,
,,,10902.0,,spelling,survey-text,206,1667752,0.0-21.0-0.10,6689408630ac864c8da58e9b,0.0,0,{'user_response': 'neseccitate'},,,,,,,,,
,,,5974.0,,spelling,survey-text,207,1673727,0.0-21.0-0.11,6689408630ac864c8da58e9b,0.0,0,{'user_response': 'cubbard'},,,,,,,,,
,,,8006.0,,spelling,survey-text,208,1681735,0.0-21.0-0.12,6689408630ac864c8da58e9b,0.0,0,{'user_response': 'piccuarlar'},,,,,,,,,
,,,3823.0,,spelling,survey-text,209,1685560,0.0-21.0-0.13,6689408630ac864c8da58e9b,0.0,0,{'user_response': 'fossit'},,,,,,,,,
,,,4726.0,,spelling,survey-text,210,1690287,0.0-21.0-0.14,6689408630ac864c8da58e9b,1.0,0,{'user_response': 'analysis'},,,,,,,,,
,,,6473.0,,digit_span,html-audio-response,216,1717368,0.0-25.0-2.0,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,2296.0,,digit_span,html-audio-response,220,1724621,0.0-25.0-2.1,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,2801.0,,digit_span,html-audio-response,224,1734173,0.0-25.0-2.2,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,7.0,,,,,,
,,,2108.0,,digit_span,html-audio-response,228,1743393,0.0-25.0-2.3,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,3112.0,,digit_span,html-audio-response,232,1754227,0.0-25.0-2.4,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,2730.0,,digit_span,html-audio-response,236,1764265,0.0-25.0-2.5,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,3895.0,,digit_span,html-audio-response,240,1776790,0.0-25.0-2.6,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,3619.0,,digit_span,html-audio-response,244,1788974,0.0-25.0-2.7,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,5163.0,,digit_span,html-audio-response,248,1807239,0.0-25.0-2.8,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,5896.0,,digit_span,html-audio-response,252,1822952,0.0-25.0-2.9,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,9640.0,,digit_span,html-audio-response,256,1844117,0.0-25.0-2.10,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,12004.0,,digit_span,html-audio-response,260,1910830,0.0-25.0-2.11,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,15289.0,,digit_span,html-audio-response,264,1940427,0.0-25.0-2.12,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,13156.0,,digit_span,html-audio-response,268,1987592,0.0-25.0-2.13,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,11838.0,,digit_span,html-audio-response,272,2015235,0.0-25.0-2.14,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,13449.0,,digit_span,html-audio-response,276,2043065,0.0-25.0-2.15,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,3164.0,,digit_span,html-audio-response,281,2066759,0.0-27.0-2.0,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,2806.0,,digit_span,html-audio-response,285,2074779,0.0-27.0-2.1,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,8.0,,,,,,
,,,2451.0,,digit_span,html-audio-response,289,2083456,0.0-27.0-2.2,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,3357.0,,digit_span,html-audio-response,293,2099852,0.0-27.0-2.3,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,4787.0,,digit_span,html-audio-response,297,2115673,0.0-27.0-2.4,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,4177.0,,digit_span,html-audio-response,301,2131492,0.0-27.0-2.5,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,7066.0,,digit_span,html-audio-response,305,2151732,0.0-27.0-2.6,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,4898.0,,digit_span,html-audio-response,309,2167794,0.0-27.0-2.7,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,7505.0,,digit_span,html-audio-response,313,2185901,0.0-27.0-2.8,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,6272.0,,digit_span,html-audio-response,317,2202798,0.0-27.0-2.9,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,6328.0,,digit_span,html-audio-response,321,2221834,0.0-27.0-2.10,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,7151.0,,digit_span,html-audio-response,325,2240737,0.0-27.0-2.11,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,8532.0,,digit_span,html-audio-response,329,2267928,0.0-27.0-2.12,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,15352.0,,digit_span,html-audio-response,333,2298559,0.0-27.0-2.13,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the number sequence.</p>,1.0,,,,,,
,,,,,verbal_fluency,html-audio-response,337,2453763,0.0-28.0-2.0,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p>The category is ANIMALS.</p><br><p font-size='40px'><b>!</b><br><br>Recording...</p><br><br><div id='countdown'>Time remaining: 2:00</div>,1.0,,,,,,
,,,165215.0,,lang_prod,html-audio-response,342,2646864,0.0-31.0-1.0,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<img src='img/LP/LP_1.png' width='600' height='400'><br><br><p style='font-size: 40px;'><b>!</b><br><br>Please describe the picture out loud.<br><br>Recording...</p><br><br><div id='countdown'>Time remaining: 5:00</div>,4.0,,,,,,
,,,97739.0,,lang_prod,html-audio-response,345,2746751,0.0-31.0-1.1,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<img src='img/LP/LP_2.png' width='600' height='400'><br><br><p style='font-size: 40px;'><b>!</b><br><br>Please describe the picture out loud.<br><br>Recording...</p><br><br><div id='countdown'>Time remaining: 5:00</div>,1.0,,,,,,
,,,4717.0,,recalling_sentences,html-audio-response,353,2768293,0.0-35.0-2.0,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,4470.0,,recalling_sentences,html-audio-response,357,2777996,0.0-35.0-2.1,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,4760.0,,recalling_sentences,html-audio-response,361,2788036,0.0-35.0-2.2,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,4087.0,,recalling_sentences,html-audio-response,365,2797653,0.0-35.0-2.3,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
