StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q17,Q18,Q1,Q2,Q3,Q4,Q5,Q6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,screen_out
2024-12-05 16:08:51,2024-12-05 16:09:40,IP Address,67.149.159.17,100,48,True,2024-12-05 16:09:40,R_5dG4iH9V8MiKEmZ,,,,,42.5144,-82.9769,anonymous,EN,Yes,672aa1d6adff363c5a26f9d5,27,Yes,Professional degree,Yes,No,You or a member of your family has any history of seizure,,,,,,,,,
2024-12-05 16:09:29,2024-12-05 16:12:46,IP Address,173.18.220.163,100,197,True,2024-12-05 16:12:47,R_5QG8wRjPlmzpAuB,,,,,32.4278,-84.954,anonymous,EN,Yes,6695541a6e0d986b02c25dd9,24,Yes,High school graduate,Yes,No,None of the above,woman,Not Hispanic or Latino,Black or African American,Right-handed,"No, only English",N/A,None of these apply to me.,No,
2024-12-05 16:14:06,2024-12-05 16:16:20,IP Address,23.151.72.221,100,133,True,2024-12-05 16:16:20,R_3JFrtHGiVVb7e0d,,,,,37.751,-97.822,anonymous,EN,Yes,67336541f6088723fd3daf20,20,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,Black or African American,Right-handed,none,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2024-12-05 16:25:07,2024-12-05 16:48:50,IP Address,162.205.163.207,100,1422,True,2024-12-05 16:48:51,R_6QmFl8dlBgAfeJT,,,,,37.2103,-93.3046,anonymous,EN,Yes,5f50732850c7c600098593df,25,Yes,Some college,Yes,No,None of the above,male,Hispanic or Latino,Black or African American,Right-handed,n/a,n/a,"I didn’t receive extra help but reading was very hard for me.,I didn’t receive extra help but math was very hard for me.",No,
2024-12-10 15:05:42,2024-12-10 15:07:24,IP Address,184.180.111.11,100,102,True,2024-12-10 15:07:25,R_6melDC6c62qLFeH,,,,,30.4549,-90.9029,anonymous,EN,Yes,6709d78383370accdbe49e22,21,Yes,High school graduate,Yes,No,"You or a member of your family has been diagnosed with epilepsy,You or a member of your family has any history of seizure",,,,,,,,,
2024-12-10 15:24:20,2024-12-10 16:55:15,IP Address,172.58.11.56,100,5454,True,2024-12-10 16:55:16,R_51QUGJr7wc7tHdf,,,,,44.9548,-93.1551,anonymous,EN,Yes,66a2999783b434f7f5901257,28,Yes,High school graduate,Yes,Yes,None of the above,Genderqueer,Not Hispanic or Latino,White,Right-handed,no,,"I didn’t receive extra help but math was very hard for me.,I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2024-12-12 14:19:13,2024-12-12 14:20:23,IP Address,72.188.106.156,100,69,True,2024-12-12 14:20:24,R_3bn4fbfMuAxxKjT,,,,,28.5464,-81.2585,anonymous,EN,Yes,659616d78c849893b09541ec,24,Yes,2 year degree,No,No,None of the above,Male,Not Hispanic or Latino,Asian,Right-handed,No,N/A,"I received extra help with math (for example, special math class, one-on-one tutoring).,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2024-12-12 15:54:25,2024-12-12 16:01:29,IP Address,136.33.116.85,100,424,True,2024-12-12 16:01:30,R_137KR9i9fKQj9Kx,,,,,38.9687,-94.5696,anonymous,EN,Yes,66e039e38ef91b78f1737632,24,Yes,Some college,Yes,No,None of the above,Woman,Not Hispanic or Latino,White,Right-handed,No,N/A,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I didn’t receive extra help but writing was very hard for me.,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2024-12-12 17:03:21,2024-12-12 17:11:21,IP Address,174.171.94.25,100,480,True,2024-12-12 17:11:21,R_3Cc06H3vv9a6cQV,,,,,30.0043,-95.1747,anonymous,EN,Yes,60ff3e2c4bfce687de93f201,23,Yes,Some college,Yes,No,None of the above,women,Not Hispanic or Latino,Black or African American,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).",Yes,
2024-12-12 18:12:32,2024-12-12 18:13:50,IP Address,172.56.222.164,100,77,True,2024-12-12 18:13:50,R_3m8YzpLpXOzeTGJ,,,,,40.0172,-75.0883,anonymous,EN,Yes,6150039e1a0e850f5c3d3fa9,22,Yes,High school graduate,Yes,Yes,You or a member of your family has any history of seizure,,,,,,,,,
2024-12-13 09:47:39,2024-12-13 09:58:59,IP Address,99.190.129.39,100,679,True,2024-12-13 09:58:59,R_6BaqWr2QlNIv2al,,,,,30.5154,-97.6689,anonymous,EN,Yes,66cf44875112e6b051a87dd8,23,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,no,I only know English,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2024-12-13 17:07:08,2024-12-13 17:18:43,IP Address,47.195.108.223,100,695,True,2024-12-13 17:18:43,R_5ena8LIEk0aXXZn,,,,,28.1951,-81.6062,anonymous,EN,Yes,67004c71120f72a193640ad0,23,Yes,Some college,Yes,No,None of the above,"female ",Not Hispanic or Latino,White,Left-handed,no,0,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.",Yes,
2024-12-13 19:04:35,2024-12-13 19:06:24,IP Address,71.73.216.45,100,109,True,2024-12-13 19:06:24,R_5LfHRKu6fq0h5ap,,,,,38.1842,-85.8375,anonymous,EN,Yes,60db3eeb564183360082d3a7,21,Yes,Some college,Yes,Yes,"You or a member of your family has been diagnosed with epilepsy,You or a member of your family has any history of seizure",,,,,,,,,
2024-12-15 23:21:16,2024-12-15 23:26:46,IP Address,172.116.160.16,100,330,True,2024-12-15 23:26:47,R_7p5f9oHWuI1Hrsy,,,,,34.1619,-116.4335,anonymous,EN,Yes,66749620127640d87c5804f4,23,Yes,High school graduate,Yes,No,None of the above,male,Not Hispanic or Latino,American Indian or Alaska Native,Right-handed,N/A,N/A,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-01-08 16:31:40,2025-01-08 16:41:31,IP Address,172.59.215.77,100,590,True,2025-01-08 16:41:31,R_7iPGOmRElaCVmCM,,,,,40.7119,-74.2203,anonymous,EN,Yes,6689408630ac864c8da58e9b,25,Yes,High school graduate,Yes,No,None of the above,MALE,Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).",No,
2025-01-08 19:29:43,2025-01-08 19:35:34,IP Address,67.20.0.130,100,351,True,2025-01-08 19:35:34,R_7tOd7EteLIXD4Ah,,,,,34.9392,-89.8675,anonymous,EN,Yes,6752b6162b3b7cf8885c1939,19,Yes,Some college,Yes,No,None of the above,Genderfluid,Not Hispanic or Latino,Black or African American,Right-handed,No,N/a,"I didn’t receive extra help but math was very hard for me.,None of these apply to me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-08 21:26:39,2025-01-08 21:31:15,IP Address,70.250.180.62,100,276,True,2025-01-08 21:31:16,R_3NxJk1iGFhPrYF7,,,,,30.3722,-88.5246,anonymous,EN,Yes,673047368040622c8f6e745c,25,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,NO,,"I received extra help with reading (for example, special reading class, worked with reading specialist).",No,
2025-01-10 07:00:47,2025-01-10 07:05:46,IP Address,73.144.120.202,100,298,True,2025-01-10 07:05:47,R_6MoMofW13ITbKZX,,,,,42.6791,-84.5767,anonymous,EN,Yes,611195c4a2ad48910f2730b3,28,Yes,High school graduate,No,Yes,You or a member of your family has any history of seizure,,,,,,,,,
2025-01-10 11:31:45,2025-01-10 11:33:40,IP Address,136.55.173.59,100,114,True,2025-01-10 11:33:41,R_1aKQNWpTXBZzTtq,,,,,33.7697,-84.3754,anonymous,EN,Yes,672e893282c5078f8e51ff28,25,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Left-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.",No,
2025-01-11 11:23:00,2025-01-11 11:26:38,IP Address,74.195.170.157,100,218,True,2025-01-11 11:26:38,R_1ZJ5vOJVFUJhXPv,,,,,34.1123,-93.0713,anonymous,EN,Yes,673fd13b06d7779a0f3965db,19,Yes,High school graduate,Yes,Yes,None of the above,man,Not Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-11 18:16:39,2025-01-11 18:18:54,IP Address,108.39.46.103,100,134,True,2025-01-11 18:18:55,R_30oY2dWgu2BBVlL,,,,,37.11,-76.5115,anonymous,EN,Yes,5fd0471ee303b60bb6826c3b,26,Yes,2 year degree,Yes,No,"You or a member of your family has been diagnosed with epilepsy,You or a member of your family has any history of seizure",,,,,,,,,
2025-01-13 13:58:24,2025-01-13 14:12:14,IP Address,172.58.209.220,100,830,True,2025-01-13 14:12:14,R_1gL70qvh8cOA2zc,,,,,33.9555,-118.2863,anonymous,EN,Yes,675447fcff170cecc2305774,34,Yes,Professional degree,Yes,No,None of the above,male,Not Hispanic or Latino,Black or African American,Right-handed,No,,"I received extra help with math (for example, special math class, one-on-one tutoring).,I didn’t receive extra help but writing was very hard for me.",No,
2025-01-16 06:27:39,2025-01-16 06:33:58,IP Address,108.207.241.236,100,378,True,2025-01-16 06:33:58,R_3iniS8GP7IuRKyu,,,,,30.2555,-97.6269,anonymous,EN,Yes,6642ad51a01b3296ec613cc9,26,Yes,Some college,Yes,Yes,None of the above,Male,Not Hispanic or Latino,White,Ambidextrous,No,N/A,"I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-16 16:48:13,2025-01-16 16:49:37,IP Address,71.70.208.13,100,83,True,2025-01-16 16:49:37,R_7QY2pJbpSdD90Dg,,,,,35.7113,-78.6142,anonymous,EN,Yes,674f466deee531c5431cc876,27,Yes,Professional degree,No,Yes,None of the above,NonBinary,Hispanic or Latino,White,Right-handed,no,,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-01-17 13:07:23,2025-01-17 13:08:40,IP Address,35.148.254.26,100,77,True,2025-01-17 13:08:40,R_31ytnSBvIgdlpXn,,,,,34.8308,-82.3507,anonymous,EN,Yes,66042a3f2620fe4e911fc701,21,Yes,Some college,Yes,No,None of the above,female,Hispanic or Latino,White,Right-handed,no,n/a,"None of these apply to me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-18 22:08:00,2025-01-18 22:10:19,IP Address,72.209.100.141,100,138,True,2025-01-18 22:10:20,R_6Ejf4U1na40KIrz,,,,,36.1835,-94.1762,anonymous,EN,Yes,673ccb531a48ba78f0936001,25,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-20 13:31:33,2025-01-20 13:33:47,IP Address,73.31.196.141,100,134,True,2025-01-20 13:33:48,R_1Nhxuc8vV3eGXwA,,,,,37.7886,-79.4548,anonymous,EN,Yes,678afca1eec3b6d5cfa4f32b,21,Yes,Some college,Yes,No,None of the above,Demigirl/ Agender,Not Hispanic or Latino,White,Right-handed,No,N/A,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 09:42:50,2025-01-22 09:47:54,IP Address,174.103.149.150,100,304,True,2025-01-22 09:47:54,R_1MQAQMZg1uKt6Xf,,,,,39.6062,-84.1695,anonymous,EN,Yes,5f9389fafdbecb173b329cca,23,Yes,Some college,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,NA,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-01-22 10:00:34,2025-01-22 10:02:20,IP Address,67.50.186.138,100,106,True,2025-01-22 10:02:21,R_1HFZK7HD0nabK72,,,,,43.6138,-116.3972,anonymous,EN,Yes,66ca880d47c758104d0f0828,24,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Left-handed,Spanish,When I was 13 in middle school,"I received extra help with math (for example, special math class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 10:03:02,2025-01-22 10:04:29,IP Address,192.173.52.162,100,86,True,2025-01-22 10:04:30,R_53dVcrkGDuPM8mw,,,,,35.9077,-94.9905,anonymous,EN,Yes,664fa6197cd2ac12ab45da27,22,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,American Indian or Alaska Native,Right-handed,no,n/a,"I didn’t receive extra help but math was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 10:21:40,2025-01-22 10:24:54,IP Address,73.176.245.108,100,193,True,2025-01-22 10:24:54,R_1ZQXVcX0NOcxGSX,,,,,42.3667,-88.0925,anonymous,EN,Yes,66d6167357ca2076851f0e37,19,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Ambidextrous,None,,None of these apply to me.,No,
2025-01-22 10:13:00,2025-01-22 10:29:14,IP Address,172.59.197.248,100,973,True,2025-01-22 10:29:14,R_5NkMllfOUmzWYoN,,,,,32.7319,-96.9057,anonymous,EN,Yes,5e923888c38d4a574e72d716,23,Yes,High school graduate,Yes,No,None of the above,Woman,Not Hispanic or Latino,Black or African American,Left-handed,No,N/A,"I didn’t receive extra help but reading was very hard for me.,I didn’t receive extra help but writing was very hard for me.,I spent some of my time in a resource room or special education class.",No,
2025-01-22 10:31:40,2025-01-22 10:34:10,IP Address,184.55.151.217,100,150,True,2025-01-22 10:34:11,R_3EoHN5tzzvAHwe7,,,,,44.1807,-88.476,anonymous,EN,Yes,610789b24bd91160b2358b12,28,Yes,4 year degree,Yes,No,None of the above,woman,Not Hispanic or Latino,White,Right-handed,no,n/a,"Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 10:25:01,2025-01-22 10:35:48,IP Address,47.217.129.162,100,647,True,2025-01-22 10:35:48,R_5CAQJlUcca568HZ,,,,,35.7445,-95.3451,anonymous,EN,Yes,6105619fd55674bb2c2f0f74,27,Yes,High school graduate,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,I am not speaking any other language.,I spent some of my time in a resource room or special education class.,Yes,
2025-01-22 10:35:11,2025-01-22 10:36:39,IP Address,73.137.44.230,100,88,True,2025-01-22 10:36:40,R_6P6oYiMvuQvBW5o,,,,,34.4993,-84.9373,anonymous,EN,Yes,665b242b9fe0782e4e8d2f0f,24,Yes,2 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,N/A,I received speech and/or language therapy.,No,
2025-01-22 10:43:14,2025-01-22 10:44:47,IP Address,73.165.203.87,100,93,True,2025-01-22 10:44:48,R_3Krcj250stRwyx6,,,,,40.09,-75.0363,anonymous,EN,Yes,672fd9b09c82933dee625fb2,27,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,N/A,N/A,"I received extra help with math (for example, special math class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 11:06:48,2025-01-22 11:08:29,IP Address,76.34.41.139,100,101,True,2025-01-22 11:08:30,R_5awwFTCWG2e43Dj,,,,,38.1866,-85.6529,anonymous,EN,Yes,62e073721cd1f5f6cff50910,27,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,Black or African American,Right-handed,No,,"None of these apply to me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 11:12:58,2025-01-22 11:14:39,IP Address,163.11.33.154,100,101,True,2025-01-22 11:14:40,R_7hRNZKEB6Y8c7HC,,,,,39.7465,-83.7998,anonymous,EN,Yes,6788b8b53188a482ed760bb9,19,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Ambidextrous,N/A,N/A,"None of these apply to me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 11:13:52,2025-01-22 11:17:51,IP Address,74.132.183.93,100,238,True,2025-01-22 11:17:52,R_15Xilyjwjf7TxzG,,,,,39.2689,-84.2638,anonymous,EN,Yes,607b73619e1bfba7bfb23cce,27,Yes,High school graduate,No,No,None of the above,male,Not Hispanic or Latino,White,Right-handed,no,NA,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.",No,
2025-01-22 11:03:17,2025-01-22 11:25:02,IP Address,108.67.209.172,100,1304,True,2025-01-22 11:25:02,R_7LwzRNDvbBRLsHb,,,,,34.8966,-82.2689,anonymous,EN,Yes,5c9a37e8441b4700179b11c9,28,Yes,2 year degree,Yes,No,You or a member of your family has any history of seizure,,,,,,,,,
2025-01-22 11:28:10,2025-01-22 11:29:34,IP Address,216.79.19.98,100,83,True,2025-01-22 11:29:35,R_1cdyqFitIh39nIO,,,,,41.8483,-87.6517,anonymous,EN,Yes,67857f6e4738df243094abdd,19,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,N/A,"I received extra help with writing (for example, special writing class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 11:29:16,2025-01-22 11:30:39,IP Address,72.95.104.164,100,83,True,2025-01-22 11:30:40,R_71NmXH2ui9Cg9KM,,,,,43.6327,-70.2735,anonymous,EN,Yes,668beeeac6158723009d2b8a,26,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,,"I received extra help with math (for example, special math class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 14:38:18,2025-01-22 14:42:39,IP Address,32.220.132.140,100,260,True,2025-01-22 14:42:39,R_7s0IgxP7XH8dcej,,,,,41.5317,-72.7949,anonymous,EN,Yes,6753e135a4e95d19fbd41579,20,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Left-handed,No,NA,None of these apply to me.,No,
2025-01-23 01:24:00,2025-01-23 01:26:33,IP Address,161.130.189.220,100,152,True,2025-01-23 01:26:33,R_6h5XHWQakp4zDVv,,,,,38.9361,-92.3056,anonymous,EN,Yes,678ca15eb24328a8d3c48678,18,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I spent some of my time in a resource room or special education class.",No,
2025-02-01 16:13:12,2025-02-01 16:14:36,IP Address,107.143.73.7,100,83,True,2025-02-01 16:14:37,R_6dKOk6Fudwfc3ct,,,,,29.8203,-95.4256,anonymous,EN,Yes,6778aac1a8701aba0b49de1b,21,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-01 17:19:01,2025-02-01 17:21:27,IP Address,172.59.176.22,100,145,True,2025-02-01 17:21:28,R_1GTgnkqFoF5gR2D,,,,,42.6701,-73.7754,anonymous,EN,Yes,676de533c5041323e498f0d7,19,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,No,Blank,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.",No,
2025-02-01 17:40:23,2025-02-01 17:42:05,IP Address,168.91.166.159,100,102,True,2025-02-01 17:42:06,R_5Kbn02xWostD0Pv,,,,,40.5995,-75.3763,anonymous,EN,Yes,668305cdeaf084da1f1d79f0,21,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,N/A,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-08 08:06:37,2025-02-08 08:10:11,IP Address,35.136.213.223,100,213,True,2025-02-08 08:10:11,R_6f5Frnqun1Y9FfP,,,,,28.9223,-82.39,anonymous,EN,Yes,66c4b9e461ac3958e4cfaaa6,27,Yes,2 year degree,Yes,Yes,None of the above,Male,Not Hispanic or Latino,White,Right-handed,N/A,N/A,"I didn’t receive extra help but reading was very hard for me.,I received extra help with math (for example, special math class, one-on-one tutoring).,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-02-18 17:12:45,2025-02-18 17:14:04,IP Address,47.42.235.122,100,78,True,2025-02-18 17:14:04,R_1iep47w4CRNcJdg,,,,,35.2248,-88.2492,anonymous,EN,Yes,6726621a9adc7c61756745d5,19,Yes,High school graduate,Yes,No,None of the above,male,Not Hispanic or Latino,White,Right-handed,none,none,None of these apply to me.,No,
2025-02-18 17:14:11,2025-02-18 17:15:48,IP Address,173.169.165.236,100,96,True,2025-02-18 17:15:49,R_1bNVmDaXlkgfDdF,,,,,27.9822,-81.6706,anonymous,EN,Yes,672c006e99819723cc57c3ee,25,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,Black or African American,Left-handed,no,n/a,None of these apply to me.,Yes,
2025-02-18 17:14:30,2025-02-18 17:17:00,IP Address,71.38.143.189,100,150,True,2025-02-18 17:17:00,R_6jRZaoEV4a8sldT,,,,,36.0861,-115.2541,anonymous,EN,Yes,5bf21da1f4d94900011ccf32,26,Yes,High school graduate,Yes,No,None of the above,Female,Not Hispanic or Latino,Black or African American,Left-handed,None,N/A,"I received extra help with math (for example, special math class, one-on-one tutoring).,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-18 17:18:55,2025-02-18 17:22:39,IP Address,172.127.93.42,100,223,True,2025-02-18 17:22:39,R_3xPmJg98hQgdHEg,,,,,33.8782,-117.9567,anonymous,EN,Yes,64efa5561706cee85fbd01d8,20,Yes,Some college,Yes,No,None of the above,nonbinary,Not Hispanic or Latino,Asian,Right-handed,no,N/A,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).",No,
2025-02-18 17:36:25,2025-02-18 17:40:56,IP Address,47.199.181.56,100,271,True,2025-02-18 17:40:57,R_6QrJ3ZmAc2XomrG,,,,,28.0684,-82.7593,anonymous,EN,Yes,678a6b750f1332cef0ba2f5f,22,Yes,High school graduate,Yes,No,You or a member of your family has any history of seizure,,,,,,,,,
2025-02-18 17:37:22,2025-02-18 17:40:58,IP Address,73.247.188.109,100,215,True,2025-02-18 17:40:59,R_61bdDGAgapAMWKZ,,,,,40.4798,-88.9922,anonymous,EN,Yes,67915007d6208ae2bf005724,25,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,N/A,N/A,"Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-19 09:14:43,2025-02-19 09:16:15,IP Address,24.125.98.109,100,91,True,2025-02-19 09:16:15,R_3wWojzKZi72hCdr,,,,,34.2037,-84.1031,anonymous,EN,Yes,675b386a327b77fbb95b4d96,27,Yes,4 year degree,Yes,No,None of the above,Man,Not Hispanic or Latino,White,Right-handed,No,N/A,"None of these apply to me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-19 09:30:20,2025-02-19 09:32:15,IP Address,107.115.79.96,100,114,True,2025-02-19 09:32:16,R_6TTMzo5QkZKouTv,,,,,45.4804,-122.5891,anonymous,EN,Yes,5adbc172e0feeb0001ca97ed,25,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,Black or African American,Right-handed,No,,"I didn’t receive extra help but math was very hard for me.,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-19 09:40:54,2025-02-19 09:42:07,IP Address,107.115.79.96,100,73,True,2025-02-19 09:42:08,R_32K44CkjUnSfoQH,,,,,45.4804,-122.5891,anonymous,EN,Yes,5adbc172e0feeb0001ca97ed,25,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,Black or African American,Right-handed,No,,"I didn’t receive extra help but math was very hard for me.,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-19 09:56:59,2025-02-19 10:02:07,IP Address,72.203.45.193,100,307,True,2025-02-19 10:02:07,R_6GJt3JiKj9gCXq3,,,,,36.129,-115.2765,anonymous,EN,Yes,6761e9f88b9ec3f7f3d16c01,21,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,No,N/A,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.",No,
