StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q17,Q18,Q1,Q2,Q3,Q4,Q5,Q6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,screen_out
2024-12-15 23:21:16,2024-12-15 23:26:46,IP Address,172.116.160.16,100,330,True,2024-12-15 23:26:47,R_7p5f9oHWuI1Hrsy,,,,,34.1619,-116.4335,anonymous,EN,Yes,66749620127640d87c5804f4,23,Yes,High school graduate,Yes,No,None of the above,male,Not Hispanic or Latino,American Indian or Alaska Native,Right-handed,,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2024-11-25 10:59:20,2024-11-25 11:02:28,IP Address,74.96.146.44,100,187,True,2024-11-25 11:02:28,R_3iQBWln5djvc1sF,,,,,38.9064,-77.1278,anonymous,EN,Yes,6676fab6295042ff191ead64,28,Yes,Doctorate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,No,,"I didn’t receive extra help but reading was very hard for me.,I didn’t receive extra help but writing was very hard for me.",No,
2025-01-08 16:31:40,2025-01-08 16:41:31,IP Address,172.59.215.77,100,590,True,2025-01-08 16:41:31,R_7iPGOmRElaCVmCM,,,,,40.7119,-74.2203,anonymous,EN,Yes,6689408630ac864c8da58e9b,25,Yes,High school graduate,Yes,No,None of the above,MALE,Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).",No,
2025-03-27 20:05:48,2025-03-27 20:08:29,IP Address,73.104.33.235,100,160,True,2025-03-27 20:08:30,R_5P5cBOgQtqo6Ml9,,,,,30.3524,-81.5867,anonymous,EN,Yes,668c821b1bbf383ee00a01ed,27,Yes,Less than high school,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,none,,"I didn’t receive extra help but reading was very hard for me.,I received extra help with math (for example, special math class, one-on-one tutoring).,I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-05-02 04:39:29,2025-05-02 04:43:25,IP Address,72.179.41.83,100,236,True,2025-05-02 04:43:26,R_1257ZqKhsJetQpa,,,,,29.8737,-97.9361,anonymous,EN,Yes,669284eabea5b8c9655927da,26,Yes,High school graduate,Yes,No,None of the above,Heterosexual Male,Not Hispanic or Latino,Asian,Right-handed,"No, only english",,None of these apply to me.,No,
2024-12-05 16:09:29,2024-12-05 16:12:46,IP Address,173.18.220.163,100,197,True,2024-12-05 16:12:47,R_5QG8wRjPlmzpAuB,,,,,32.4278,-84.954,anonymous,EN,Yes,6695541a6e0d986b02c25dd9,24,Yes,High school graduate,Yes,No,None of the above,woman,Not Hispanic or Latino,Black or African American,Right-handed,"No, only English",,None of these apply to me.,No,
2025-05-02 04:33:04,2025-05-02 04:34:39,IP Address,70.120.180.7,100,94,True,2025-05-02 04:34:39,R_3hhmIW7bkayEYw0,,,,,31.8378,-106.538,anonymous,EN,Yes,66a02d45a7db35d93c9f6a81,26,Yes,2 year degree,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,No,N/a,None of these apply to me.,No,
2024-12-10 15:24:20,2024-12-10 16:55:15,IP Address,172.58.11.56,100,5454,True,2024-12-10 16:55:16,R_51QUGJr7wc7tHdf,,,,,44.9548,-93.1551,anonymous,EN,Yes,66a2999783b434f7f5901257,28,Yes,High school graduate,Yes,Yes,None of the above,Genderqueer,Not Hispanic or Latino,White,Right-handed,no,,"I didn’t receive extra help but math was very hard for me.,I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-06-25 14:46:53,2025-06-25 14:58:27,IP Address,172.56.178.12,100,693,True,2025-06-25 14:58:27,R_3bK2KL9fqvCSGox,,,,,34.1147,-117.3845,anonymous,EN,Yes,66a6a854015a7ecc6e178e83,22,Yes,4 year degree,Yes,No,None of the above,Male,Not Hispanic or Latino,Black or African American,Right-handed,No,4 years old,None of these apply to me.,No,
2025-04-16 17:09:58,2025-04-16 17:12:14,IP Address,73.157.79.125,100,136,True,2025-04-16 17:12:15,R_7R29yoJfcB8rlOz,,,,,48.3108,-122.6322,anonymous,EN,Yes,66a97b82d92cfcb73271ff9a,24,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,Native Hawaiian or Pacific Islander,Right-handed,No,N/A I do not speak other languages.,None of these apply to me.,No,
2025-05-02 06:03:53,2025-05-02 06:05:22,IP Address,96.231.40.119,100,88,True,2025-05-02 06:05:22,R_3ATO78TJxVLqHgF,,,,,38.9801,-76.7425,anonymous,EN,Yes,66b52ee2307a325d8d68fe68,21,Yes,Some college,Yes,No,None of the above,male,Not Hispanic or Latino,Black or African American,Right-handed,no,,"I received extra help with math (for example, special math class, one-on-one tutoring).",No,
2025-02-08 08:06:37,2025-02-08 08:10:11,IP Address,35.136.213.223,100,213,True,2025-02-08 08:10:11,R_6f5Frnqun1Y9FfP,,,,,28.9223,-82.39,anonymous,EN,Yes,66c4b9e461ac3958e4cfaaa6,27,Yes,2 year degree,Yes,Yes,None of the above,Male,Not Hispanic or Latino,White,Right-handed,,,"I didn’t receive extra help but reading was very hard for me.,I received extra help with math (for example, special math class, one-on-one tutoring).,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-06-25 14:26:09,2025-06-25 14:35:56,IP Address,73.138.90.8,100,587,True,2025-06-25 14:35:57,R_5lWxhtMCh1Hpcpa,,,,,26.1486,-80.2768,anonymous,EN,Yes,66c8f4c85434e33b086cb7ca,26,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Left-handed,No,Learned English when I was 0-3 years old.,None of these apply to me.,No,
2025-01-22 10:00:34,2025-01-22 10:02:20,IP Address,67.50.186.138,100,106,True,2025-01-22 10:02:21,R_1HFZK7HD0nabK72,,,,,43.6138,-116.3972,anonymous,EN,Yes,66ca880d47c758104d0f0828,24,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Left-handed,Spanish,When I was 13 in middle school,"I received extra help with math (for example, special math class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2024-12-13 09:47:39,2024-12-13 09:58:59,IP Address,99.190.129.39,100,679,True,2024-12-13 09:58:59,R_6BaqWr2QlNIv2al,,,,,30.5154,-97.6689,anonymous,EN,Yes,66cf44875112e6b051a87dd8,23,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,no,I only know English,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-01-22 10:21:40,2025-01-22 10:24:54,IP Address,73.176.245.108,100,193,True,2025-01-22 10:24:54,R_1ZQXVcX0NOcxGSX,,,,,42.3667,-88.0925,anonymous,EN,Yes,66d6167357ca2076851f0e37,19,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Ambidextrous,,,None of these apply to me.,No,
2025-05-02 05:37:17,2025-05-02 05:39:23,IP Address,174.44.29.230,100,126,True,2025-05-02 05:39:24,R_74SAg3swgI2A4Jr,,,,,40.8941,-73.374,anonymous,EN,Yes,66dc6a84045c49214a18285f,20,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,Black or African American,Right-handed,No,,None of these apply to me.,No,
2025-05-02 04:42:45,2025-05-02 04:52:46,IP Address,75.206.221.66,100,601,True,2025-05-02 04:52:47,R_5MpVkfcrea4R0pH,,,,,28.5879,-81.2264,anonymous,EN,Yes,66deeccfa4a8c62e75e0a557,26,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,None of these apply to me.,No,
2025-03-31 22:12:09,2025-03-31 23:03:56,IP Address,195.155.22.245,100,3107,True,2025-03-31 23:03:57,R_7m7AUPrmNEAUrcj,,,,,36.3244,-119.2953,anonymous,EN,Yes,66e424b310a4bcf7a4a70c04,22,Yes,Some college,Yes,No,None of the above,Man,Prefer not to say,Other,Right-handed,Spanish,When I was 17,"I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-31 19:46:01,2025-03-31 19:49:07,IP Address,35.149.142.131,100,186,True,2025-03-31 19:49:08,R_3D0K6Ac92eU88y9,,,,,42.2808,-122.9047,anonymous,EN,Yes,66ef465b7cd1704ec292e384,21,Yes,Some college,Yes,No,None of the above,Transgender Male,Not Hispanic or Latino,White,Right-handed,No,,"I didn’t receive extra help but reading was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-05 16:38:57,2025-03-05 16:44:51,IP Address,69.154.194.90,100,353,True,2025-03-05 16:44:51,R_6ISqjtml4pLFpN6,,,,,30.4941,-90.4751,anonymous,EN,Yes,6704aaad38d6cca3e2221270,24,Yes,High school graduate,Yes,No,None of the above,female,Not Hispanic or Latino,Black or African American,Right-handed,no,no,None of these apply to me.,No,
2025-02-20 16:25:17,2025-02-20 16:27:20,IP Address,136.47.234.176,100,123,True,2025-02-20 16:27:20,R_6EmfC1vCacvOZss,,,,,35.7178,-78.8428,anonymous,EN,Yes,6714006452400ecdc5f6b8e6,23,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,,"I didn’t receive extra help but math was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-05-02 06:19:20,2025-05-02 06:21:46,IP Address,24.211.214.238,100,146,True,2025-05-02 06:21:47,R_32nF1uRViKff4nQ,,,,,36.099,-78.3011,anonymous,EN,Yes,6714d7f42c208253099ac9d9,24,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,Black or African American,Left-handed,Spanish,3 years ago,None of these apply to me.,No,
2025-02-21 13:05:34,2025-02-21 13:06:20,IP Address,66.189.76.212,100,45,True,2025-02-21 13:06:20,R_3WTDPsHAs8SrmRe,,,,,44.6996,-73.4473,anonymous,EN,Yes,6715129ec9c5aff7db36d7e7,22,Yes,High school graduate,Yes,No,You or a member of your family has any history of seizure,,,,,,,,,
2025-06-25 12:18:12,2025-06-25 12:43:41,IP Address,97.163.23.17,100,1528,True,2025-06-25 12:43:41,R_5qEBDY9HyV7QRol,,,,,27.893,-82.5074,anonymous,EN,Yes,67155947b83a6aee15acbc0d,28,Yes,4 year degree,No,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,,None of these apply to me.,No,
2025-04-16 11:53:05,2025-04-16 11:54:35,IP Address,198.137.18.163,100,90,True,2025-04-16 11:54:36,R_57EbTe4GnZ3qEru,,,,,33.9332,-83.3536,anonymous,EN,Yes,67211fd3a095c49c7c2b2244,20,Yes,High school graduate,Yes,No,None of the above,Female,Not Hispanic or Latino,Black or African American,Right-handed,No,,I didn’t receive extra help but math was very hard for me.,No,
2025-03-31 20:14:18,2025-03-31 20:16:06,IP Address,35.146.19.132,100,108,True,2025-03-31 20:16:07,R_6hWsSbPgkh96n0U,,,,,30.2972,-97.6391,anonymous,EN,Yes,67228eb9f3f694a42b636b7f,22,Yes,Some college,Yes,No,You or a member of your family has any history of seizure,,,,,,,,,
2025-02-21 13:34:50,2025-02-21 13:35:53,IP Address,96.246.211.148,100,63,True,2025-02-21 13:35:53,R_3phxKWFYjcj0N23,,,,,40.8023,-73.7329,anonymous,EN,Yes,6722e544617b4f90a6cbc061,24,Yes,Some college,Yes,Yes,None of the above,Male,Not Hispanic or Latino,Asian,Left-handed,No,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-04-03 10:45:37,2025-04-03 10:47:05,IP Address,137.141.110.112,100,88,True,2025-04-03 10:47:06,R_3ewNjMQB4UUbuiL,,,,,42.4617,-75.0534,anonymous,EN,Yes,672392ab18be8c6e1e33600c,18,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,No,,I received speech and/or language therapy.,No,
2025-06-25 14:00:49,2025-06-25 14:02:53,IP Address,174.179.207.81,100,124,True,2025-06-25 14:02:53,R_7EtKdqKmnKDn9rH,,,,,37.4612,-77.395,anonymous,EN,Yes,672a3b3af4fe3ca8478cd6c6,21,Yes,Some college,Yes,No,None of the above,Nonbinary,Not Hispanic or Latino,White,Right-handed,No,,None of these apply to me.,No,
2025-04-03 10:44:45,2025-04-03 10:48:32,IP Address,168.235.144.204,100,227,True,2025-04-03 10:48:32,R_5IBiet5TsIqCjQZ,,,,,33.9558,-118.3893,anonymous,EN,Yes,672a6ed8d37a4143e096929b,22,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,Black or African American,Right-handed,No.,,None of these apply to me.,No,
2024-11-25 10:49:58,2024-11-25 10:51:47,IP Address,184.54.31.214,100,108,True,2024-11-25 10:51:47,R_69h4s7yJC6L8JZD,,,,,39.1091,-84.6082,anonymous,EN,Yes,672bf6a8b306f66878d7d5ff,23,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,Black or African American,Right-handed,no,,None of these apply to me.,No,
2025-01-10 11:31:45,2025-01-10 11:33:40,IP Address,136.55.173.59,100,114,True,2025-01-10 11:33:41,R_1aKQNWpTXBZzTtq,,,,,33.7697,-84.3754,anonymous,EN,Yes,672e893282c5078f8e51ff28,25,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Left-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.",No,
2025-03-27 16:50:26,2025-03-27 16:53:46,IP Address,64.222.234.68,100,199,True,2025-03-27 16:53:46,R_3Cr15PP1cslSr02,,,,,45.1814,-69.2036,anonymous,EN,Yes,672f5f3ace8f7b625a4ac118,28,Yes,High school graduate,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-08 21:26:39,2025-01-08 21:31:15,IP Address,70.250.180.62,100,276,True,2025-01-08 21:31:16,R_3NxJk1iGFhPrYF7,,,,,30.3722,-88.5246,anonymous,EN,Yes,673047368040622c8f6e745c,25,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,NO,,"I received extra help with reading (for example, special reading class, worked with reading specialist).",No,
2025-03-05 16:38:54,2025-03-05 16:41:26,IP Address,35.147.103.99,100,152,True,2025-03-05 16:41:27,R_6WZcFo4kHY7hYit,,,,,29.5418,-98.4212,anonymous,EN,Yes,6732ab9b8627904cc6a8a524,25,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,None of these apply to me.,Yes,
2025-02-24 16:43:06,2025-02-24 16:44:19,IP Address,67.241.228.14,100,72,True,2025-02-24 16:44:19,R_3nC6ByX7YhKYei1,,,,,42.143,-77.0457,anonymous,EN,Yes,6735b2a6112cf17b7b8df8d1,19,Yes,High school graduate,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,"I didn’t receive extra help but math was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-04-16 12:16:42,2025-04-16 12:18:50,IP Address,77.111.118.201,100,128,True,2025-04-16 12:18:51,R_7PdOUQWOAS8szyo,,,,,39.7491,-104.9945,anonymous,EN,Yes,673b4532dad611895a16ae00,25,Yes,4 year degree,Yes,No,None of the above,Male,Not Hispanic or Latino,Black or African American,Right-handed,No,,None of these apply to me.,No,
2025-01-11 11:23:00,2025-01-11 11:26:38,IP Address,74.195.170.157,100,218,True,2025-01-11 11:26:38,R_1ZJ5vOJVFUJhXPv,,,,,34.1123,-93.0713,anonymous,EN,Yes,673fd13b06d7779a0f3965db,19,Yes,High school graduate,Yes,Yes,None of the above,man,Not Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-24 19:23:25,2025-02-24 19:27:43,IP Address,107.11.122.95,100,258,True,2025-02-24 19:27:47,R_6mFT6vF22ctrVId,,,,,39.4353,-84.203,anonymous,EN,Yes,674665004084064b14f073cf,22,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-16 16:48:13,2025-01-16 16:49:37,IP Address,71.70.208.13,100,83,True,2025-01-16 16:49:37,R_7QY2pJbpSdD90Dg,,,,,35.7113,-78.6142,anonymous,EN,Yes,674f466deee531c5431cc876,27,Yes,Professional degree,No,Yes,None of the above,NonBinary,Hispanic or Latino,White,Right-handed,no,,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-01-08 19:29:43,2025-01-08 19:35:34,IP Address,67.20.0.130,100,351,True,2025-01-08 19:35:34,R_7tOd7EteLIXD4Ah,,,,,34.9392,-89.8675,anonymous,EN,Yes,6752b6162b3b7cf8885c1939,19,Yes,Some college,Yes,No,None of the above,Genderfluid,Not Hispanic or Latino,Black or African American,Right-handed,No,N/a,"I didn’t receive extra help but math was very hard for me.,None of these apply to me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 14:38:18,2025-01-22 14:42:39,IP Address,32.220.132.140,100,260,True,2025-01-22 14:42:39,R_7s0IgxP7XH8dcej,,,,,41.5317,-72.7949,anonymous,EN,Yes,6753e135a4e95d19fbd41579,20,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Left-handed,No,,None of these apply to me.,No,
2025-03-27 17:23:42,2025-03-27 17:25:42,IP Address,174.62.183.57,100,120,True,2025-03-27 17:25:43,R_7MU1NteBO0bb9JL,,,,,41.5636,-88.2157,anonymous,EN,Yes,675a2864cf3d9d870639c42b,25,Yes,4 year degree,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,No,,None of these apply to me.,No,
2025-05-02 07:34:35,2025-05-02 07:45:23,IP Address,172.58.151.220,100,648,True,2025-05-02 07:45:23,R_6UVveZOtQUXh97j,,,,,36.2195,-86.774,anonymous,EN,Yes,675c554e2c544f458ceac523,25,Yes,4 year degree,Yes,No,None of the above,woman,Not Hispanic or Latino,White,Right-handed,no,,None of these apply to me.,No,
2025-04-16 12:09:20,2025-04-16 12:12:37,IP Address,50.147.64.7,100,197,True,2025-04-16 12:12:38,R_5gXHUoUefuQJhTz,,,,,40.8103,-77.888,anonymous,EN,Yes,675c98d1c5cd2106ffd74570,23,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Left-handed,No,,I received speech and/or language therapy.,No,
2025-06-25 14:24:54,2025-06-25 14:27:57,IP Address,174.30.21.163,100,182,True,2025-06-25 14:27:57,R_3nwx5NNgUhkN5vP,,,,,38.5423,-92.1529,anonymous,EN,Yes,675f58e13946fe2bb772e10d,23,Yes,High school graduate,Yes,No,None of the above,Man,Not Hispanic or Latino,White,Right-handed,No,,I received speech and/or language therapy.,No,
2025-05-02 04:26:22,2025-05-02 04:31:05,IP Address,75.236.72.46,100,283,True,2025-05-02 04:31:06,R_7EiF2QSkY6JJUZv,,,,,33.4656,-111.9956,anonymous,EN,Yes,6761a5e9b291620a583e3042,25,Yes,4 year degree,Yes,No,None of the above,MALE,Not Hispanic or Latino,White,Right-handed,No,No,"I didn’t receive extra help but reading was very hard for me.,I didn’t receive extra help but math was very hard for me.,I didn’t receive extra help but writing was very hard for me.,None of these apply to me.",No,
2025-02-19 09:56:59,2025-02-19 10:02:07,IP Address,72.203.45.193,100,307,True,2025-02-19 10:02:07,R_6GJt3JiKj9gCXq3,,,,,36.129,-115.2765,anonymous,EN,Yes,6761e9f88b9ec3f7f3d16c01,21,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,No,,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.",No,
2025-05-02 05:32:57,2025-05-02 05:37:31,IP Address,75.244.125.112,100,274,True,2025-05-02 05:37:32,R_6OJPJo1d6ikVuaE,,,,,39.903,-86.0636,anonymous,EN,Yes,6763dfaa1cbc80088e83468b,24,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,Black or African American,Right-handed,No,,"I received extra help with reading (for example, special reading class, worked with reading specialist).",No,
2025-02-01 17:19:01,2025-02-01 17:21:27,IP Address,172.59.176.22,100,145,True,2025-02-01 17:21:28,R_1GTgnkqFoF5gR2D,,,,,42.6701,-73.7754,anonymous,EN,Yes,676de533c5041323e498f0d7,19,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,No,Blank,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.",No,
2025-02-01 16:13:12,2025-02-01 16:14:36,IP Address,107.143.73.7,100,83,True,2025-02-01 16:14:37,R_6dKOk6Fudwfc3ct,,,,,29.8203,-95.4256,anonymous,EN,Yes,6778aac1a8701aba0b49de1b,21,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I received speech and/or language therapy.,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-06-25 13:01:47,2025-06-25 13:04:39,IP Address,64.38.191.159,100,172,True,2025-06-25 13:04:40,R_7hAy7cT5Q3vDEKn,,,,,38.7657,-123.5281,anonymous,EN,Yes,6779f9e5ba9a9ab258410801,21,Yes,Some college,Yes,No,None of the above,female,Not Hispanic or Latino,White,Left-handed,no,,None of these apply to me.,No,
2025-03-31 13:48:23,2025-03-31 13:50:49,IP Address,66.191.183.147,100,146,True,2025-03-31 13:50:50,R_6bN66dE2pscBg0Q,,,,,35.0471,-82.0901,anonymous,EN,Yes,67804bf16b510a1a193ada1f,21,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,no,,None of these apply to me.,No,
2025-02-19 10:38:06,2025-02-19 10:42:38,IP Address,192.91.253.216,100,271,True,2025-02-19 10:42:38,R_7SqovZxw7972TEn,,,,,32.8489,-96.9667,anonymous,EN,Yes,67848b778136ac4651ec8106,20,Yes,High school graduate,Yes,No,None of the above,male,Not Hispanic or Latino,White,Right-handed,no,kindergarten,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received speech and/or language therapy.",No,
2025-02-19 12:31:11,2025-02-19 12:33:01,IP Address,12.74.55.134,100,109,True,2025-02-19 12:33:01,R_5DMPyT2MQ3L4V4K,,,,,30.2358,-92.1854,anonymous,EN,Yes,67851d1c53731845ce16f506,20,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,,,"I didn’t receive extra help but math was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-31 20:12:23,2025-03-31 20:13:48,IP Address,166.196.65.53,100,84,True,2025-03-31 20:13:48,R_73f0HX2Fd8ayCSP,,,,,29.959,-95.4514,anonymous,EN,Yes,67855433b7f505ff545a34d3,19,Yes,Some college,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,na,"I didn’t receive extra help but reading was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-01-22 11:28:10,2025-01-22 11:29:34,IP Address,216.79.19.98,100,83,True,2025-01-22 11:29:35,R_1cdyqFitIh39nIO,,,,,41.8483,-87.6517,anonymous,EN,Yes,67857f6e4738df243094abdd,19,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,,"I received extra help with writing (for example, special writing class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-06-25 12:14:50,2025-06-25 12:19:15,IP Address,69.248.42.242,100,265,True,2025-06-25 12:19:16,R_3HiaElUQksaqpdQ,,,,,38.9351,-74.906,anonymous,EN,Yes,6787d695dd6a23ef8e7d8bb6,22,Yes,High school graduate,Yes,No,None of the above, Female,Not Hispanic or Latino,Black or African American,Right-handed,No,,None of these apply to me.,No,
2025-02-19 11:15:23,2025-02-19 11:17:55,IP Address,99.105.251.182,100,152,True,2025-02-19 11:17:56,R_5DU84DArdFPvJMR,,,,,32.48,-96.9905,anonymous,EN,Yes,6789b046961fcf908d886644,27,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-04-03 12:17:20,2025-04-03 12:18:32,IP Address,72.70.50.117,100,72,True,2025-04-03 12:18:32,R_19vrHHzGsHRpmNP,,,,,42.1501,-71.7629,anonymous,EN,Yes,678c03d4aaebc0932a8d70b7,23,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,None of these apply to me.,No,
2025-02-24 17:18:34,2025-02-24 17:20:25,IP Address,73.10.253.221,100,111,True,2025-02-24 17:20:26,R_6dE5BR5PvDoQDcW,,,,,40.0055,-74.9979,anonymous,EN,Yes,678fc09cc90418dc46e9521c,18,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,Asian,Right-handed,No,,I received speech and/or language therapy.,No,
2025-02-21 13:00:36,2025-02-21 13:04:05,IP Address,107.77.235.112,100,208,True,2025-02-21 13:04:05,R_2QlgXr0I153YkWd,,,,,33.9481,-86.4728,anonymous,EN,Yes,678ffaadd2a9bbb0e63dd117,28,Yes,Doctorate,Yes,Yes,You or a member of your family has any history of seizure,,,,,,,,,
